"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @savedme_fine: Vmin🐯🐥 having separation anxiety and flirting through instagram😭💕💜
#btsoninstagram https://t.co/pNSMmLQaaf",FALSE,0,NA,2021-12-06 12:29:15,FALSE,NA,"1467833514997555204",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chestkook",468,TRUE,FALSE,NA,NA
"i just went buying groceries then suddenly the followers went that much already .. wow !!! 
#btsoninstagram https://t.co/sCkW85V2t1",FALSE,0,NA,2021-12-06 12:29:15,FALSE,NA,"1467833514892562436",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ibelieveinBTS7",0,FALSE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 12:29:14,FALSE,NA,"1467833510618537990",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ggukskimchi",1145,TRUE,FALSE,NA,NA
"Their own IG's💜
#btsoninstagram #BTS #BTSV #JUNGKOOK #JIN #SUGA #RM #JIMIN #JungHoseok https://t.co/IZ38Ni3LfN",FALSE,0,NA,2021-12-06 12:29:14,FALSE,NA,"1467833510102958081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TrishaM75026040",0,FALSE,FALSE,NA,NA
"#btsoninstagram is going to be something-
#방탄소년단 
#BTS https://t.co/A9trtBwHEj",FALSE,0,NA,2021-12-06 12:29:14,FALSE,NA,"1467833509096001541",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Singularity1430",0,FALSE,FALSE,NA,NA
"RT @hobigiggle: BTS opened their own Instagram accounts y'all 2022 is gonna be goooooooooooood !!!
#BTSONINSTAGRAM #BTS https://t.co/X8xfGK…",FALSE,0,NA,2021-12-06 12:29:14,FALSE,NA,"1467833508043259906",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jkthkookv",1405,TRUE,FALSE,NA,NA
"RT @seokjinmylabsss: bangtan surpassed 1M plus followers on instagram omg omg 
#btsoninstagram https://t.co/HdETtTIjT7",FALSE,0,NA,2021-12-06 12:29:13,FALSE,NA,"1467833507586056192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itstaetae613",1701,TRUE,FALSE,NA,NA
"Like I just woke up and this happens like sleeping is a sin in this fandom #btsoninstagram",FALSE,0,NA,2021-12-06 12:29:12,FALSE,NA,"1467833501936275459",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aadya88115520",0,FALSE,FALSE,NA,NA
"#btsoninstagram i just hope that we follow ALL 7 of them. BTS is 7!!! 😊💜",FALSE,1,NA,2021-12-06 12:29:10,FALSE,NA,"1467833494315614218",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BTSis7Seven",1,FALSE,FALSE,NA,NA
"RT @ishyungshi: welcome to ig tannies~~📱📸
🐨🐹🐱🐿🐥🐻🐰 

ends 11:59pm 

- follow this account
- rt, like, tag friendsss
- 10 winners 🙋🏻‍♀️🙋🏻‍♀️…",FALSE,0,NA,2021-12-06 12:29:10,FALSE,NA,"1467833492432375812",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jhope_hobiii18",217,TRUE,FALSE,NA,NA
"RT @Milryrusso_2: @BTS_twt Jungkook pls don't forget your insta password 🤣🤣 #BTS #BTSonInstagram https://t.co/4nm7Ub93B0",FALSE,0,NA,2021-12-06 12:29:09,FALSE,NA,"1467833490972413957",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CommittedToBTS7",142,TRUE,FALSE,NA,NA
"RT @ShaikhShahanaaz: Every #BTSARMY  right now 
✅ Followed all seven 😇 s
✅ Turned on notification for all posts
✅ Liked everyone posts
✅ Sh…",FALSE,0,NA,2021-12-06 12:29:09,FALSE,NA,"1467833490783838215",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LuciaRu27892321",1,TRUE,FALSE,NA,NA
"And why is yoongi going by agustd instead of suga on instagram?!! I’m freaking out too much so let me log off #btsoninstagram",FALSE,0,NA,2021-12-06 12:29:09,FALSE,NA,"1467833489869447172",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BtsKreamOT7",0,FALSE,FALSE,NA,NA
"Make way for the most awaited debut on Instagram! 💜

#BTS members #RM, #JIN, #SUGA, #JHOPE, #JIMIN, #V &amp; #JUNGKOOK… https://t.co/hMrmtEq098",FALSE,2,NA,2021-12-06 12:29:09,TRUE,NA,"1467833487952539651",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","seoulpop_twt",2,FALSE,FALSE,NA,NA
"🔴 agustd LIVE with @theestallion
#btsoninstagram
https://t.co/HQDUdetnZ8",FALSE,0,NA,2021-12-06 12:29:08,FALSE,NA,"1467833483602980865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tanniesIuvr",0,FALSE,FALSE,NA,NA
"RT @ishyungshi: welcome to ig tannies~~📱📸
🐨🐹🐱🐿🐥🐻🐰 

ends 11:59pm 

- follow this account
- rt, like, tag friendsss
- 10 winners 🙋🏻‍♀️🙋🏻‍♀️…",FALSE,0,NA,2021-12-06 12:29:08,FALSE,NA,"1467833483448164355",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","enhypenchamber",217,TRUE,FALSE,NA,NA
"RT @mochis_eyesmile: I can die peacefully now 😭😭😭😭😭😭😭😭😭😭😭😭😭😭

#btsoninstagram https://t.co/F6zamlFvvd",FALSE,0,NA,2021-12-06 12:29:05,FALSE,NA,"1467833470793572358",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CommittedToBTS7",461,TRUE,FALSE,NA,NA
"RT @seokjinmylabsss: bangtan surpassed 1M plus followers on instagram omg omg 
#btsoninstagram https://t.co/HdETtTIjT7",FALSE,0,NA,2021-12-06 12:29:04,FALSE,NA,"1467833470005039109",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Svkimtae",1701,TRUE,FALSE,NA,NA
"RT @ishyungshi: welcome to ig tannies~~📱📸
🐨🐹🐱🐿🐥🐻🐰 

ends 11:59pm 

- follow this account
- rt, like, tag friendsss
- 10 winners 🙋🏻‍♀️🙋🏻‍♀️…",FALSE,0,NA,2021-12-06 12:29:04,FALSE,NA,"1467833468620992515",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bubblechim",217,TRUE,FALSE,NA,NA
"RT @hobigiggle: BTS opened their own Instagram accounts y'all 2022 is gonna be goooooooooooood !!!
#BTSONINSTAGRAM #BTS https://t.co/X8xfGK…",FALSE,0,NA,2021-12-06 12:29:04,FALSE,NA,"1467833466460925953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dreyes10_tipys",1405,TRUE,FALSE,NA,NA
"RT @adoretks: NOT JOON TAGGING YOONGI AS THE CAT OMG 😭 this is the cutest fucking thing i’ve seen all week #btsoninstagram https://t.co/U3s…",FALSE,0,NA,2021-12-06 12:29:02,FALSE,NA,"1467833460370726912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joonhill",107,TRUE,FALSE,NA,NA
"🐹 🎣 
7m followers
7 following
#btsoninstagram https://t.co/qiQhKhQ2Q8",FALSE,0,"zirconiascalf",2021-12-06 12:29:02,FALSE,"1467833232318410759","1467833459930714112","3520525219","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zirconiascalf",0,FALSE,FALSE,NA,NA
"RT @ishyungshi: welcome to ig tannies~~📱📸
🐨🐹🐱🐿🐥🐻🐰 

ends 11:59pm 

- follow this account
- rt, like, tag friendsss
- 10 winners 🙋🏻‍♀️🙋🏻‍♀️…",FALSE,0,NA,2021-12-06 12:29:02,FALSE,NA,"1467833459196702722",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","brazodejwcarts",217,TRUE,FALSE,NA,NA
"I thought we were on rest. 
And why on earth hobi is so fast in liking members posts 🥲
#btsoninstagram",FALSE,2,NA,2021-12-06 12:29:01,FALSE,NA,"1467833456465887232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jasmine22059893",0,FALSE,FALSE,NA,NA
"RT @seokjinmylabsss: bangtan surpassed 1M plus followers on instagram omg omg 
#btsoninstagram https://t.co/HdETtTIjT7",FALSE,0,NA,2021-12-06 12:29:01,FALSE,NA,"1467833455597834242",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CallmeSina5",1701,TRUE,FALSE,NA,NA
"RT @savedme_fine: Vmin🐯🐥 having separation anxiety and flirting through instagram😭💕💜
#btsoninstagram https://t.co/pNSMmLQaaf",FALSE,0,NA,2021-12-06 12:29:00,FALSE,NA,"1467833452485513219",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CommittedToBTS7",468,TRUE,FALSE,NA,NA
"I am so exited #btsoninstagram",FALSE,1,NA,2021-12-06 12:28:59,FALSE,NA,"1467833446923845636",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kthyuna_",0,FALSE,FALSE,NA,NA
"RT @myeuphoriatae_: THEM HAVING INSTAGRAM ACCOUNTS FEELS SO UNREAL .
AND PLEASE THEY'RE SO CUTE. 
JUNGKOOKS INSTA USERNAME IS KILLING ME .…",FALSE,0,NA,2021-12-06 12:28:59,FALSE,NA,"1467833446034776065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bngtnnaebom",202,TRUE,FALSE,NA,NA
"RT @hobigiggle: BTS opened their own Instagram accounts y'all 2022 is gonna be goooooooooooood !!!
#BTSONINSTAGRAM #BTS https://t.co/X8xfGK…",FALSE,0,NA,2021-12-06 12:28:58,FALSE,NA,"1467833441945227264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CommittedToBTS7",1405,TRUE,FALSE,NA,NA
"RT @namgijinist: bangtan opened their personal ig accounts only for them to turn off comments and follow each other. we're all gonna 8-whee…",FALSE,0,NA,2021-12-06 12:28:58,FALSE,NA,"1467833441232343052",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Malak_Sh7",134,TRUE,FALSE,NA,NA
"RT @ishyungshi: welcome to ig tannies~~📱📸
🐨🐹🐱🐿🐥🐻🐰 

ends 11:59pm 

- follow this account
- rt, like, tag friendsss
- 10 winners 🙋🏻‍♀️🙋🏻‍♀️…",FALSE,0,NA,2021-12-06 12:28:57,FALSE,NA,"1467833438799818752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ddeocart",217,TRUE,FALSE,NA,NA
"RT @hobigiggle: BTS opened their own Instagram accounts y'all 2022 is gonna be goooooooooooood !!!
#BTSONINSTAGRAM #BTS https://t.co/X8xfGK…",FALSE,0,NA,2021-12-06 12:28:56,FALSE,NA,"1467833434210983940",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Klasssoul",1405,TRUE,FALSE,NA,NA
"YES BRO .... IT'S REALLY HAPPENING
NO WE AREN'T DREAMING.... IT'S REAL😭 #btsoninstagram https://t.co/4fMKzqif1S",FALSE,1,NA,2021-12-06 12:28:56,FALSE,NA,"1467833433871159296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lbngtnw7_",0,FALSE,FALSE,NA,NA
"finallyyyy #btsoninstagram",FALSE,0,NA,2021-12-06 12:28:55,FALSE,NA,"1467833431773966340",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","umiminadzirah",0,FALSE,FALSE,NA,NA
"RT @hobigiggle: BTS opened their own Instagram accounts y'all 2022 is gonna be goooooooooooood !!!
#BTSONINSTAGRAM #BTS https://t.co/X8xfGK…",FALSE,0,NA,2021-12-06 12:28:54,FALSE,NA,"1467833427407912969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","duolilmin",1405,TRUE,FALSE,NA,NA
"RT @Milryrusso_2: @BTS_twt Jungkook pls don't forget your insta password 🤣🤣 #BTS #BTSonInstagram https://t.co/4nm7Ub93B0",FALSE,0,NA,2021-12-06 12:28:54,FALSE,NA,"1467833426954706949",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ggukskimchi",142,TRUE,FALSE,NA,NA
"This is so cute u know
#btsoninstagram https://t.co/uJbl1N38Kt",FALSE,0,NA,2021-12-06 12:28:53,FALSE,NA,"1467833422853054464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","barba_maylyn",0,FALSE,FALSE,NA,NA
"RT @Glorious795: Bangtan has their own instagram account now!?!?aahhh..which means time to open an instagram account!!! 
2022 is gonna be a…",FALSE,0,NA,2021-12-06 12:28:53,FALSE,NA,"1467833422030716930",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","xcx1997",192,TRUE,FALSE,NA,NA
"The ARMYs who translate bts' posts for us, now say "" ___ posted on Instagram"" feels so different and new but so goo… https://t.co/6NgtsrE2hp",FALSE,0,NA,2021-12-06 12:28:53,TRUE,NA,"1467833420327710721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","taeallfirebowow",0,FALSE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 12:28:53,FALSE,NA,"1467833420105539585",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dearsputniksj",1145,TRUE,FALSE,NA,NA
"RT @ishyungshi: welcome to ig tannies~~📱📸
🐨🐹🐱🐿🐥🐻🐰 

ends 11:59pm 

- follow this account
- rt, like, tag friendsss
- 10 winners 🙋🏻‍♀️🙋🏻‍♀️…",FALSE,0,NA,2021-12-06 12:28:52,FALSE,NA,"1467833419921256448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yoonminicart",217,TRUE,FALSE,NA,NA
"OMG!!!
Finallyy Bangtann adaa ofc Ig masing"" memb😭😭💜
Tremorr bangett wehh

#btsoninstagram #BTS @BTS_twt https://t.co/340MG8HpkY",FALSE,1,NA,2021-12-06 12:28:52,FALSE,NA,"1467833418197061635",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnggitaChandra_",0,FALSE,FALSE,NA,NA
"RT @mochis_eyesmile: I can die peacefully now 😭😭😭😭😭😭😭😭😭😭😭😭😭😭

#btsoninstagram https://t.co/F6zamlFvvd",FALSE,0,NA,2021-12-06 12:28:51,FALSE,NA,"1467833414610939904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ggukskimchi",461,TRUE,FALSE,NA,NA
"RT @hobigiggle: BTS opened their own Instagram accounts y'all 2022 is gonna be goooooooooooood !!!
#BTSONINSTAGRAM #BTS https://t.co/X8xfGK…",FALSE,0,NA,2021-12-06 12:28:50,FALSE,NA,"1467833410081091589",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lia_ntsh",1405,TRUE,FALSE,NA,NA
"RT @ishyungshi: welcome to ig tannies~~📱📸
🐨🐹🐱🐿🐥🐻🐰 

ends 11:59pm 

- follow this account
- rt, like, tag friendsss
- 10 winners 🙋🏻‍♀️🙋🏻‍♀️…",FALSE,0,NA,2021-12-06 12:28:50,FALSE,NA,"1467833408055169024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_jaysmahiwaga",217,TRUE,FALSE,NA,NA
"RT @vennamochi07: Finally, they already have instagram accounts! 
#BTSonInstagram
#BTS_twt https://t.co/ggmDHlOFp9",FALSE,0,NA,2021-12-06 12:28:49,FALSE,NA,"1467833406377455621",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ssynki_",146,TRUE,FALSE,NA,NA
"RT @mochis_eyesmile: I can die peacefully now 😭😭😭😭😭😭😭😭😭😭😭😭😭😭

#btsoninstagram https://t.co/F6zamlFvvd",FALSE,0,NA,2021-12-06 12:28:49,FALSE,NA,"1467833406331383810",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_strdst_23",461,TRUE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 12:28:49,FALSE,NA,"1467833404746272769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","javuniversee",1145,TRUE,FALSE,NA,NA
"RT @ishyungshi: welcome to ig tannies~~📱📸
🐨🐹🐱🐿🐥🐻🐰 

ends 11:59pm 

- follow this account
- rt, like, tag friendsss
- 10 winners 🙋🏻‍♀️🙋🏻‍♀️…",FALSE,0,NA,2021-12-06 12:28:49,FALSE,NA,"1467833403584446464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chrstn7bellen",217,TRUE,FALSE,NA,NA
"Are u guys seriously not following all the members!  Wtf!! follow all the members. Respect them #btsoninstagram",FALSE,1,NA,2021-12-06 12:28:49,FALSE,NA,"1467833403286327297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MyGoodLuckFace",0,FALSE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 12:28:48,FALSE,NA,"1467833403013693445",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xoxodrunkk",1145,TRUE,FALSE,NA,NA
"RT @seokjinmylabsss: bangtan surpassed 1M plus followers on instagram omg omg 
#btsoninstagram https://t.co/HdETtTIjT7",FALSE,0,NA,2021-12-06 12:28:48,FALSE,NA,"1467833402003017741",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lizbeth24884521",1701,TRUE,FALSE,NA,NA
"RT @2020isqueen: I JUST KNOW CERTAIN FANDOM IS CRYING SHAKING AND THROWING UP COZ BTS COMING TO TAKE OVER THE ONLY ACHIEVEMENTS OF THEIR FA…",FALSE,0,NA,2021-12-06 12:28:48,FALSE,NA,"1467833400463552515",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lv7starz",2,TRUE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 12:28:48,FALSE,NA,"1467833399289200643",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ExoLeia",1145,TRUE,FALSE,NA,NA
"RT @NiniMochi94: can we just admire hobi's username. not only does it say ""you are my hope,"" it has ARMY in the middle of u and hope 

HOSE…",FALSE,0,NA,2021-12-06 12:28:46,FALSE,NA,"1467833394725896201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","faybear21",878,TRUE,FALSE,NA,NA
"RT @kylactic: Taetae's first post on his Instagram account. 
#KIMTAEHYUNG #BTSV #btsoninstagram https://t.co/V15kAk9vnR",FALSE,0,NA,2021-12-06 12:28:46,FALSE,NA,"1467833393563979776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anastasya1501",1,TRUE,FALSE,NA,NA
"RT @savedme_fine: Vmin🐯🐥 having separation anxiety and flirting through instagram😭💕💜
#btsoninstagram https://t.co/pNSMmLQaaf",FALSE,0,NA,2021-12-06 12:28:46,FALSE,NA,"1467833393480011776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_strdst_23",468,TRUE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 12:28:45,FALSE,NA,"1467833387410808833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ssynki_",1145,TRUE,FALSE,NA,NA
"What if namjoon creates a fake ac on ig THEN WHAT?
#btsoninstagram",FALSE,0,NA,2021-12-06 12:28:44,FALSE,NA,"1467833385607389188",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jikooklifeu7",0,FALSE,FALSE,NA,NA
"Never been a better time for @instagram to add a translate button to comments… please. Sincerely, an international army #bts #btsoninstagram",FALSE,2,NA,2021-12-06 12:28:44,FALSE,NA,"1467833384495951878",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fyfie__",0,FALSE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 12:28:43,FALSE,NA,"1467833378300911616",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","xcx1997",1145,TRUE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 12:28:42,FALSE,NA,"1467833376958648320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CommittedToBTS7",1145,TRUE,FALSE,NA,NA
